Mouse_name,wfnjC8,Reward_size,30,Licks_per_reward,2,Reward_window,2,Track_length,4500,EnvA_duration,300,envA_initial_drop,30,envA_max_number_of_laps,100,envA_odor1,3,envA_odor2,1,envA_odor3,2,envA_odor4,1,EnvB_duration,300,envB_initial_drop,-1,envB_max_number_of_laps,100,envB_odor1,3,envB_odor2,5,envB_odor3,2,envB_odor4,5
Time,Valve,Lick,LickCount,Reward,RewardCount,Distance,TotalDistance,RewardWindow,InitialDrop,InitialDropCount,ImagingTrigger,TTLpulse,TTLtotalCount,LickRate,LapCount,Environment
33212,2,0,20,0,6,2828,6,0,0,1,0,0,331,0,1,1
33218,2,0,20,0,6,2829,6,0,0,1,0,332,332,0,1,1
33223,2,0,20,0,6,2830,6,0,0,1,0,0,332,0,1,1
33235,2,0,20,0,6,2833,6,0,0,1,0,0,332,0,1,1
33246,2,0,20,0,6,2835,6,0,0,1,0,0,332,0,1,1
33261,2,0,20,0,6,2838,6,0,0,1,0,0,332,0,1,1
33268,2,0,20,0,6,2840,6,0,0,1,0,0,332,0,1,1
33280,2,0,20,0,6,2843,6,0,0,1,0,0,332,0,1,1
33292,2,0,20,0,6,2845,6,0,0,1,0,0,332,0,1,1
33300,2,0,20,0,6,2846,6,0,0,1,0,0,332,0,1,1
33309,2,0,20,0,6,2849,6,0,0,1,0,0,332,0,1,1
33318,2,0,20,0,6,2851,6,0,0,1,0,333,333,0,1,1
33322,2,0,20,0,6,2851,6,0,0,1,0,0,333,0,1,1
33331,2,0,20,0,6,2854,6,0,0,1,0,0,333,0,1,1
33342,2,0,20,0,6,2856,6,0,0,1,0,0,333,0,1,1
33356,2,0,20,0,6,2859,6,0,0,1,0,0,333,0,1,1
33364,2,0,20,0,6,2861,6,0,0,1,0,0,333,0,1,1
33370,2,0,20,0,6,2864,6,0,0,1,0,0,333,0,1,1
33379,2,0,20,0,6,2866,6,0,0,1,0,0,333,0,1,1
33390,2,0,20,0,6,2869,6,0,0,1,0,0,333,0,1,1
33400,2,0,20,0,6,2871,6,0,0,1,0,0,333,0,1,1
33410,2,0,20,0,6,2873,6,0,0,1,0,0,333,0,1,1
33418,2,0,20,0,6,2875,6,0,0,1,0,334,334,0,1,1
33421,2,0,20,0,6,2876,6,0,0,1,0,0,334,0,1,1
33428,2,0,20,0,6,2878,6,0,0,1,0,0,334,0,1,1
33432,2,0,20,0,6,2881,6,0,0,1,0,0,334,0,1,1
33439,2,0,20,0,6,2884,6,0,0,1,0,0,334,0,1,1
33453,2,0,20,0,6,2886,6,0,0,1,0,0,334,0,1,1
33462,2,0,20,0,6,2889,6,0,0,1,0,0,334,0,1,1
33468,2,0,20,0,6,2891,6,0,0,1,0,0,334,0,1,1
33475,2,0,20,0,6,2894,6,0,0,1,0,0,334,0,1,1
33500,2,0,20,0,6,2894,6,0,0,1,0,0,334,0,1,1
33510,2,0,20,0,6,2897,6,0,0,1,0,0,334,0,1,1
33515,2,0,20,0,6,2899,6,0,0,1,0,0,334,0,1,1
33519,2,0,20,0,6,2901,6,0,0,1,0,335,335,0,1,1
33521,2,0,20,0,6,2902,6,0,0,1,0,0,335,0,1,1
33525,2,0,20,0,6,2905,6,0,0,1,0,0,335,0,1,1
33531,2,0,20,0,6,2907,6,0,0,1,0,0,335,0,1,1
33538,2,0,20,0,6,2910,6,0,0,1,0,0,335,0,1,1
33545,2,0,20,0,6,2913,6,0,0,1,0,0,335,0,1,1
33550,2,0,20,0,6,2916,6,0,0,1,0,0,335,0,1,1
33564,2,0,20,0,6,2919,6,0,0,1,0,0,335,0,1,1
33575,2,0,20,0,6,2921,6,0,0,1,0,0,335,0,1,1
33600,2,0,20,0,6,2922,6,0,0,1,0,0,335,0,1,1
33614,2,0,20,0,6,2925,6,0,0,1,0,0,335,0,1,1
33618,2,0,20,0,6,2927,6,0,0,1,0,336,336,0,1,1
33618,2,0,20,0,6,2927,6,0,0,1,0,0,336,0,1,1
33631,2,0,20,0,6,2930,6,0,0,1,0,0,336,0,1,1
33639,2,0,20,0,6,2932,6,0,0,1,0,0,336,0,1,1
33649,2,0,20,0,6,2935,6,0,0,1,0,0,336,0,1,1
33659,2,0,20,0,6,2938,6,0,0,1,0,0,336,0,1,1
33663,2,0,20,0,6,2941,6,0,0,1,0,0,336,0,1,1
33673,2,0,20,0,6,2944,6,0,0,1,0,0,336,0,1,1
33677,2,0,20,0,6,2946,6,0,0,1,0,0,336,0,1,1
33686,2,0,20,0,6,2949,6,0,0,1,0,0,336,0,1,1
33700,2,0,20,0,6,2950,6,0,0,1,0,0,336,0,1,1
33706,2,0,20,0,6,2952,6,0,0,1,0,0,336,0,1,1
33718,2,0,20,0,6,2954,6,0,0,1,0,337,337,0,1,1
33720,2,0,20,0,6,2955,6,0,0,1,0,0,337,0,1,1
33725,2,0,20,0,6,2957,6,0,0,1,0,0,337,0,1,1
33735,2,0,20,0,6,2960,6,0,0,1,0,0,337,0,1,1
33739,2,0,20,0,6,2963,6,0,0,1,0,0,337,0,1,1
33748,2,0,20,0,6,2966,6,0,0,1,0,0,337,0,1,1
33760,2,0,20,0,6,2968,6,0,0,1,0,0,337,0,1,1
33768,2,0,20,0,6,2971,6,0,0,1,0,0,337,0,1,1
33782,2,0,20,0,6,2973,6,0,0,1,0,0,337,0,1,1
33787,2,0,20,0,6,2976,6,0,0,1,0,0,337,0,1,1
33800,2,0,20,0,6,2978,6,0,0,1,0,0,337,0,1,1
33811,2,0,20,0,6,2980,6,0,0,1,0,0,337,0,1,1
33817,2,0,20,0,6,2983,6,0,0,1,0,0,337,0,1,1
33820,2,0,20,0,6,2983,6,0,0,1,0,338,338,0,1,1
33831,2,0,20,0,6,2985,6,0,0,1,0,0,338,0,1,1
33843,2,0,20,0,6,2988,6,0,0,1,0,0,338,0,1,1
33852,2,0,20,0,6,2991,6,0,0,1,0,0,338,0,1,1
33860,2,0,20,0,6,2993,6,0,0,1,0,0,338,0,1,1
33868,2,0,20,0,6,2996,6,0,0,1,0,0,338,0,1,1
33875,2,0,20,0,6,2999,6,0,0,1,0,0,338,0,1,1
33884,0,0,20,0,6,3001,6,0,0,1,0,0,338,0,1,1
33884,0,0,20,0,6,3001,6,0,0,1,0,0,338,0,1,1
33889,0,0,20,0,6,3004,6,0,0,1,0,0,338,0,1,1
33899,0,0,20,0,6,3007,6,0,0,1,0,0,338,0,1,1
33909,0,0,20,0,6,3009,6,0,0,1,0,0,338,0,1,1
33913,0,0,20,0,6,3012,6,0,0,1,0,0,338,0,1,1
33918,0,0,20,0,6,3013,6,0,0,1,0,339,339,0,1,1
33921,0,0,20,0,6,3014,6,0,0,1,0,0,339,0,1,1
33929,0,0,20,0,6,3017,6,0,0,1,0,0,339,0,1,1
33936,0,0,20,0,6,3020,6,0,0,1,0,0,339,0,1,1
33945,0,0,20,0,6,3022,6,0,0,1,0,0,339,0,1,1
33952,0,0,20,0,6,3025,6,0,0,1,0,0,339,0,1,1
33959,0,0,20,0,6,3027,6,0,0,1,0,0,339,0,1,1
33962,0,0,20,0,6,3030,6,0,0,1,0,0,339,0,1,1
33971,0,0,20,0,6,3032,6,0,0,1,0,0,339,0,1,1
33978,0,0,20,0,6,3035,6,0,0,1,0,0,339,0,1,1
33989,0,0,20,0,6,3038,6,0,0,1,0,0,339,0,1,1
33995,0,0,20,0,6,3041,6,0,0,1,0,0,339,0,1,1
34000,0,0,20,0,6,3042,6,0,0,1,0,0,339,0,1,1
34007,0,0,20,0,6,3045,6,0,0,1,0,0,339,0,1,1
34015,0,0,20,0,6,3047,6,0,0,1,0,0,339,0,1,1
34017,0,0,20,0,6,3048,6,0,0,1,0,340,340,0,1,1
34021,0,0,20,0,6,3050,6,0,0,1,0,0,340,0,1,1
34030,0,0,20,0,6,3053,6,0,0,1,0,0,340,0,1,1
34039,0,0,20,0,6,3056,6,0,0,1,0,0,340,0,1,1
34049,0,0,20,0,6,3058,6,0,0,1,0,0,340,0,1,1
34059,0,0,20,0,6,3061,6,0,0,1,0,0,340,0,1,1
34066,0,0,20,0,6,3063,6,0,0,1,0,0,340,0,1,1
34077,0,0,20,0,6,3066,6,0,0,1,0,0,340,0,1,1
34086,0,0,20,0,6,3068,6,0,0,1,0,0,340,0,1,1
34095,0,0,20,0,6,3071,6,0,0,1,0,0,340,0,1,1
34100,0,0,20,0,6,3073,6,0,0,1,0,0,340,0,1,1
34108,0,0,20,0,6,3075,6,0,0,1,0,0,340,0,1,1
34117,0,0,20,0,6,3079,6,0,0,1,0,0,340,0,1,1
34120,0,0,20,0,6,3079,6,0,0,1,0,341,341,0,1,1
34124,0,0,20,0,6,3081,6,0,0,1,0,0,341,0,1,1
34129,0,0,20,0,6,3084,6,0,0,1,0,0,341,0,1,1
34141,0,0,20,0,6,3086,6,0,0,1,0,0,341,0,1,1
34145,0,0,20,0,6,3089,6,0,0,1,0,0,341,0,1,1
34150,0,0,20,0,6,3091,6,0,0,1,0,0,341,0,1,1
34162,0,0,20,0,6,3094,6,0,0,1,0,0,341,0,1,1
34169,0,0,20,0,6,3096,6,0,0,1,0,0,341,0,1,1
34174,0,0,20,0,6,3099,6,0,0,1,0,0,341,0,1,1
34184,0,0,20,0,6,3102,6,0,0,1,0,0,341,0,1,1
34190,0,0,20,0,6,3105,6,0,0,1,0,0,341,0,1,1
34199,0,0,20,0,6,3108,6,0,0,1,0,0,341,0,1,1
34207,0,0,20,0,6,3110,6,0,0,1,0,0,341,0,1,1
34214,0,0,20,0,6,3113,6,0,0,1,0,0,341,0,1,1
34218,0,0,20,0,6,3114,6,0,0,1,0,342,342,0,1,1
34220,0,0,20,0,6,3115,6,0,0,1,0,0,342,0,1,1
34227,0,0,20,0,6,3118,6,0,0,1,0,0,342,0,1,1
34234,0,0,20,0,6,3121,6,0,0,1,0,0,342,0,1,1
34242,0,0,20,0,6,3123,6,0,0,1,0,0,342,0,1,1
34248,0,0,20,0,6,3126,6,0,0,1,0,0,342,0,1,1
34256,0,0,20,0,6,3128,6,0,0,1,0,0,342,0,1,1
34265,0,0,20,0,6,3131,6,0,0,1,0,0,342,0,1,1
34272,0,0,20,0,6,3133,6,0,0,1,0,0,342,0,1,1
34279,0,0,20,0,6,3136,6,0,0,1,0,0,342,0,1,1
34288,0,0,20,0,6,3138,6,0,0,1,0,0,342,0,1,1
34298,0,0,20,0,6,3141,6,0,0,1,0,0,342,0,1,1
34300,0,0,20,0,6,3142,6,0,0,1,0,0,342,0,1,1
34306,0,0,20,0,6,3144,6,0,0,1,0,0,342,0,1,1
34314,0,0,20,0,6,3147,6,0,0,1,0,0,342,0,1,1
34317,0,0,20,0,6,3147,6,0,0,1,0,343,343,0,1,1
34323,0,0,20,0,6,3150,7,0,0,1,0,0,343,0,1,1
34332,0,0,20,0,6,3152,7,0,0,1,0,0,343,0,1,1
34339,0,0,20,0,6,3156,7,0,0,1,0,0,343,0,1,1
34348,0,0,20,0,6,3158,7,0,0,1,0,0,343,0,1,1
34354,0,0,20,0,6,3161,7,0,0,1,0,0,343,0,1,1
34360,0,0,20,0,6,3163,7,0,0,1,0,0,343,0,1,1
34363,0,0,20,0,6,3166,7,0,0,1,0,0,343,0,1,1
34375,0,0,20,0,6,3169,7,0,0,1,0,0,343,0,1,1
34381,0,0,20,0,6,3172,7,0,0,1,0,0,343,0,1,1
34385,0,0,20,0,6,3175,7,0,0,1,0,0,343,0,1,1
34392,0,0,20,0,6,3177,7,0,0,1,0,0,343,0,1,1
34398,0,0,20,0,6,3180,7,0,0,1,0,0,343,0,1,1
34403,0,0,20,0,6,3182,7,0,0,1,0,0,343,0,1,1
34417,0,0,20,0,6,3185,7,0,0,1,0,0,343,0,1,1
34420,0,0,20,0,6,3187,7,0,0,1,0,344,344,0,1,1
34420,0,0,20,0,6,3187,7,0,0,1,0,0,344,0,1,1
34425,0,0,20,0,6,3190,7,0,0,1,0,0,344,0,1,1
34430,0,0,20,0,6,3192,7,0,0,1,0,0,344,0,1,1
34433,0,0,20,0,6,3195,7,0,0,1,0,0,344,0,1,1
34440,0,0,20,0,6,3197,7,0,0,1,0,0,344,0,1,1
34445,0,0,20,0,6,3200,7,0,0,1,0,0,344,0,1,1
34454,0,0,20,0,6,3203,7,0,0,1,0,0,344,0,1,1
34460,0,0,20,0,6,3205,7,0,0,1,0,0,344,0,1,1
34470,0,0,20,0,6,3209,7,0,0,1,0,0,344,0,1,1
34478,0,0,20,0,6,3211,7,0,0,1,0,0,344,0,1,1
34484,0,0,20,0,6,3215,7,0,0,1,0,0,344,0,1,1
34491,0,0,20,0,6,3217,7,0,0,1,0,0,344,0,1,1
34498,0,0,20,0,6,3220,7,0,0,1,0,0,344,0,1,1
34500,0,0,20,0,6,3220,7,0,0,1,0,0,344,0,1,1
34504,0,0,20,0,6,3223,7,0,0,1,0,0,344,0,1,1
34511,0,0,20,0,6,3225,7,0,0,1,0,0,344,0,1,1
34517,0,0,20,0,6,3228,7,0,0,1,0,345,345,0,1,1
34517,0,0,20,0,6,3228,7,0,0,1,0,0,345,0,1,1
34523,0,0,20,0,6,3231,7,0,0,1,0,0,345,0,1,1
34531,0,0,20,0,6,3234,7,0,0,1,0,0,345,0,1,1
34536,0,0,20,0,6,3236,7,0,0,1,0,0,345,0,1,1
34544,0,0,20,0,6,3239,7,0,0,1,0,0,345,0,1,1
34551,0,0,20,0,6,3241,7,0,0,1,0,0,345,0,1,1
34556,0,0,20,0,6,3244,7,0,0,1,0,0,345,0,1,1
34562,0,0,20,0,6,3246,7,0,0,1,0,0,345,0,1,1
34567,0,0,20,0,6,3249,7,0,0,1,0,0,345,0,1,1
34570,1,0,20,0,6,3251,7,0,0,1,0,0,345,0,1,1
34573,1,0,20,0,6,3252,7,0,0,1,0,0,345,0,1,1
34578,1,0,20,0,6,3255,7,0,0,1,0,0,345,0,1,1
34585,1,0,20,0,6,3257,7,0,0,1,0,0,345,0,1,1
34590,1,0,20,0,6,3260,7,0,0,1,0,0,345,0,1,1
34597,1,0,20,0,6,3262,7,0,0,1,0,0,345,0,1,1
34600,1,0,20,0,6,3263,7,0,0,1,0,0,345,0,1,1
34605,1,0,20,0,6,3265,7,0,0,1,0,0,345,0,1,1
34609,1,0,20,0,6,3269,7,0,0,1,0,0,345,0,1,1
34614,1,0,20,0,6,3272,7,0,0,1,0,0,345,0,1,1
34617,1,0,20,0,6,3271,7,0,0,1,0,346,346,0,1,1
34625,1,0,20,0,6,3274,7,0,0,1,0,0,346,0,1,1
34628,1,0,20,0,6,3278,7,0,0,1,0,0,346,0,1,1
34636,1,0,20,0,6,3280,7,0,0,1,0,0,346,0,1,1
34643,1,0,20,0,6,3283,7,0,0,1,0,0,346,0,1,1
34647,1,0,20,0,6,3285,7,0,0,1,0,0,346,0,1,1
34656,1,0,20,0,6,3288,7,0,0,1,0,0,346,0,1,1
34664,1,0,20,0,6,3291,7,0,0,1,0,0,346,0,1,1
34671,1,0,20,0,6,3293,7,0,0,1,0,0,346,0,1,1
34680,1,0,20,0,6,3297,7,0,0,1,0,0,346,0,1,1
34689,1,0,20,0,6,3299,7,0,0,1,0,0,346,0,1,1
34695,1,0,20,0,6,3302,7,0,0,1,0,0,346,0,1,1
34700,1,0,20,0,6,3303,7,0,0,1,0,0,346,0,1,1
34707,1,0,20,0,6,3306,7,0,0,1,0,0,346,0,1,1
34714,1,0,20,0,6,3309,7,0,0,1,0,0,346,0,1,1
34718,1,0,20,0,6,3310,7,0,0,1,0,347,347,0,1,1
34722,1,0,20,0,6,3311,7,0,0,1,0,0,347,0,1,1
34726,1,0,20,0,6,3314,7,0,0,1,0,0,347,0,1,1
34731,1,0,20,0,6,3316,7,0,0,1,0,0,347,0,1,1
34736,1,0,20,0,6,3319,7,0,0,1,0,0,347,0,1,1
34746,1,0,20,0,6,3322,7,0,0,1,0,0,347,0,1,1
34756,1,0,20,0,6,3325,7,0,0,1,0,0,347,0,1,1
34767,1,0,20,0,6,3328,7,0,0,1,0,0,347,0,1,1
34773,1,0,20,0,6,3331,7,0,0,1,0,0,347,0,1,1
34779,1,0,20,0,6,3333,7,0,0,1,0,0,347,0,1,1
34787,1,0,20,0,6,3336,7,0,0,1,0,0,347,0,1,1
34795,1,0,20,0,6,3339,7,0,0,1,0,0,347,0,1,1
34800,1,0,20,0,6,3341,7,0,0,1,0,0,347,0,1,1
34803,1,0,20,0,6,3339,7,0,0,1,0,0,347,0,1,1
34806,1,0,20,0,6,3342,7,0,0,1,0,0,347,0,1,1
34815,1,0,20,0,6,3345,7,0,0,1,0,0,347,0,1,1
34817,1,0,20,0,6,3345,7,0,0,1,0,348,348,0,1,1
34824,1,0,20,0,6,3348,7,0,0,1,0,0,348,0,1,1
34835,1,0,20,0,6,3351,7,0,0,1,0,0,348,0,1,1
34847,1,0,20,0,6,3353,7,0,0,1,0,0,348,0,1,1
34859,1,0,20,0,6,3356,7,0,0,1,0,0,348,0,1,1
34874,1,0,20,0,6,3359,7,0,0,1,0,0,348,0,1,1
34895,1,0,20,0,6,3361,7,0,0,1,0,0,348,0,1,1
34900,1,0,20,0,6,3361,7,0,0,1,0,0,348,0,1,1
34910,1,0,20,0,6,3364,7,0,0,1,0,0,348,0,1,1
34914,1,0,20,0,6,3361,7,0,0,1,0,0,348,0,1,1
34917,1,0,20,0,6,3363,7,0,0,1,0,349,349,0,1,1
34920,1,0,20,0,6,3364,7,0,0,1,0,0,349,0,1,1
34937,1,0,20,0,6,3366,7,0,0,1,0,0,349,0,1,1
34950,1,0,20,0,6,3369,7,0,0,1,0,0,349,0,1,1
34968,1,0,20,0,6,3372,7,0,0,1,0,0,349,0,1,1
34974,1,0,20,0,6,3375,7,0,0,1,0,0,349,0,1,1
34989,1,0,20,0,6,3377,7,0,0,1,0,0,349,0,1,1
35000,1,0,20,0,6,3379,7,0,0,1,0,0,349,0,1,1
35013,1,0,20,0,6,3382,7,0,0,1,0,0,349,0,1,1
35017,1,0,20,0,6,3384,7,0,0,1,0,350,350,0,1,1
35023,1,0,20,0,6,3384,7,0,0,1,0,0,350,0,1,1
35036,1,0,20,0,6,3387,7,0,0,1,0,0,350,0,1,1
35044,1,0,20,0,6,3389,7,0,0,1,0,0,350,0,1,1
35054,1,0,20,0,6,3392,7,0,0,1,0,0,350,0,1,1
35067,1,0,20,0,6,3394,7,0,0,1,0,0,350,0,1,1
35073,1,0,20,0,6,3397,7,0,0,1,0,0,350,0,1,1
35095,1,0,20,0,6,3400,7,0,0,1,0,0,350,0,1,1
35100,1,0,20,0,6,3399,7,0,0,1,0,0,350,0,1,1
35110,1,0,20,0,6,3401,7,0,0,1,0,0,350,0,1,1
35117,1,0,20,0,6,3401,7,0,0,1,0,351,351,0,1,1
35141,1,0,20,0,6,3404,7,0,0,1,0,0,351,0,1,1
35200,1,0,20,0,6,3405,7,0,0,1,0,0,351,0,1,1
35217,1,0,20,0,6,3406,7,0,0,1,0,352,352,0,1,1
35245,1,0,20,0,6,3408,7,0,0,1,0,0,352,0,1,1
35281,1,0,20,0,6,3410,7,0,0,1,0,0,352,0,1,1
35300,1,0,20,0,6,3411,7,0,0,1,0,0,352,0,1,1
35317,1,0,20,0,6,3414,7,0,0,1,0,353,353,0,1,1
35317,1,0,20,0,6,3414,7,0,0,1,0,0,353,0,1,1
35364,1,0,20,0,6,3416,7,0,0,1,0,0,353,0,1,1
35400,1,0,20,0,6,3415,7,0,0,1,0,0,353,0,1,1
35417,1,0,20,0,6,3415,7,0,0,1,0,354,354,0,1,1
35441,1,0,20,0,6,3413,7,0,0,1,0,0,354,0,1,1
35488,1,0,20,0,6,3410,7,0,0,1,0,0,354,0,1,1
35500,1,0,20,0,6,3410,7,0,0,1,0,0,354,0,1,1
35516,1,0,20,0,6,3410,7,0,0,1,0,355,355,0,1,1
35600,1,0,20,0,6,3411,7,0,0,1,0,0,355,0,1,1
35617,1,0,20,0,6,3410,7,0,0,1,0,356,356,0,1,1
35700,1,0,20,0,6,3410,7,0,0,1,0,0,356,0,1,1
35717,1,0,20,0,6,3411,7,0,0,1,0,357,357,0,1,1
35800,1,0,20,0,6,3411,7,0,0,1,0,0,357,0,1,1
35816,1,0,20,0,6,3410,7,0,0,1,0,358,358,0,1,1
35900,1,0,20,0,6,3410,7,0,0,1,0,0,358,0,1,1
35917,1,0,20,0,6,3411,7,0,0,1,0,359,359,0,1,1
36000,1,0,20,0,6,3411,7,0,0,1,0,0,359,0,1,1
36017,1,0,20,0,6,3410,7,0,0,1,0,360,360,0,1,1
36100,1,0,20,0,6,3410,7,0,0,1,0,0,360,0,1,1
36116,1,0,20,0,6,3411,7,0,0,1,0,361,361,0,1,1
36200,1,0,20,0,6,3412,7,0,0,1,0,0,361,0,1,1
36217,1,0,20,0,6,3412,7,0,0,1,0,362,362,0,1,1
36300,1,0,20,0,6,3411,7,0,0,1,0,0,362,0,1,1
36316,1,0,20,0,6,3412,7,0,0,1,0,363,363,0,1,1
36400,1,0,20,0,6,3411,7,0,0,1,0,0,363,0,1,1
36417,1,0,20,0,6,3411,7,0,0,1,0,364,364,0,1,1
36500,1,0,20,0,6,3413,7,0,0,1,0,0,364,0,1,1
36516,1,0,20,0,6,3412,7,0,0,1,0,365,365,0,1,1
36569,1,0,20,0,6,3415,7,0,0,1,0,0,365,0,1,1
36600,1,0,20,0,6,3416,7,0,0,1,0,0,365,0,1,1
36616,1,0,20,0,6,3416,7,0,0,1,0,366,366,0,1,1
36630,1,0,20,0,6,3419,7,0,0,1,0,0,366,0,1,1
36638,1,0,20,0,6,3417,7,0,0,1,0,0,366,0,1,1
36643,1,0,20,0,6,3419,7,0,0,1,0,0,366,0,1,1
36684,1,0,20,0,6,3422,7,0,0,1,0,0,366,0,1,1
36700,1,0,20,0,6,3423,7,0,0,1,0,0,366,0,1,1
36717,1,0,20,0,6,3423,7,0,0,1,0,367,367,0,1,1
36743,1,0,20,0,6,3426,7,0,0,1,0,0,367,0,1,1
36765,1,0,20,0,6,3428,7,0,0,1,0,0,367,0,1,1
36787,1,0,20,0,6,3431,7,0,0,1,0,0,367,0,1,1
36800,1,0,20,0,6,3433,7,0,0,1,0,0,367,0,1,1
36815,1,0,20,0,6,3435,7,0,0,1,0,0,367,0,1,1
36818,1,0,20,0,6,3435,7,0,0,1,0,368,368,0,1,1
36825,1,0,20,0,6,3438,7,0,0,1,0,0,368,0,1,1
36839,1,0,20,0,6,3440,7,0,0,1,0,0,368,0,1,1
36851,1,0,20,0,6,3443,7,0,0,1,0,0,368,0,1,1
36866,1,0,20,0,6,3445,7,0,0,1,0,0,368,0,1,1
36878,1,0,20,0,6,3448,7,0,0,1,0,0,368,0,1,1
36886,1,0,20,0,6,3451,7,0,0,1,0,0,368,0,1,1
36900,1,0,20,0,6,3452,7,0,0,1,0,0,368,0,1,1
36908,1,0,20,0,6,3455,7,0,0,1,0,0,368,0,1,1
36916,1,0,20,0,6,3456,7,0,0,1,0,369,369,0,1,1
36918,1,0,20,0,6,3458,7,0,0,1,0,0,369,0,1,1
36934,1,0,20,0,6,3461,7,0,0,1,0,0,369,0,1,1
36951,1,0,20,0,6,3464,7,0,0,1,0,0,369,0,1,1
36964,1,0,20,0,6,3466,7,0,0,1,0,0,369,0,1,1
36986,1,0,20,0,6,3469,7,0,0,1,0,0,369,0,1,1
36996,1,0,20,0,6,3471,7,0,0,1,0,0,369,0,1,1
37000,1,0,20,0,6,3471,7,0,0,1,0,0,369,0,1,1
37010,1,0,20,0,6,3474,7,0,0,1,0,0,369,0,1,1
37016,1,0,20,0,6,3474,7,0,0,1,0,370,370,0,1,1
37025,1,0,20,0,6,3476,7,0,0,1,0,0,370,0,1,1
37041,1,0,20,0,6,3479,7,0,0,1,0,0,370,0,1,1
37061,1,0,20,0,6,3481,7,0,0,1,0,0,370,0,1,1
37081,1,0,20,0,6,3484,7,0,0,1,0,0,370,0,1,1
37100,1,0,20,0,6,3486,7,0,0,1,0,0,370,0,1,1
37114,1,0,20,0,6,3488,7,0,0,1,0,0,370,0,1,1
37116,1,0,20,0,6,3488,7,0,0,1,0,371,371,0,1,1
37128,1,0,20,0,6,3491,7,0,0,1,0,0,371,0,1,1
37137,1,0,20,0,6,3494,7,0,0,1,0,0,371,0,1,1
37156,1,0,20,0,6,3496,7,0,0,1,0,0,371,0,1,1
37166,1,0,20,0,6,3499,7,0,0,1,0,0,371,0,1,1
37179,1,0,20,0,6,3501,7,0,0,1,0,0,371,0,1,1
37185,1,0,20,0,6,3504,7,0,0,1,0,0,371,0,1,1
37200,1,0,20,0,6,3505,7,0,0,1,0,0,371,0,1,1
37213,1,0,20,0,6,3508,7,0,0,1,0,0,371,0,1,1
37216,1,0,20,0,6,3508,7,0,0,1,0,372,372,0,1,1
37231,1,0,20,0,6,3510,7,0,0,1,0,0,372,0,1,1
37241,1,0,20,0,6,3513,7,0,0,1,0,0,372,0,1,1
37259,1,0,20,0,6,3515,7,0,0,1,0,0,372,0,1,1
37279,1,0,20,0,6,3518,7,0,0,1,0,0,372,0,1,1
37289,1,0,20,0,6,3521,7,0,0,1,0,0,372,0,1,1
37296,1,0,20,0,6,3523,7,0,0,1,0,0,372,0,1,1
37300,1,0,20,0,6,3525,7,0,0,1,0,0,372,0,1,1
37312,1,0,20,0,6,3527,7,0,0,1,0,0,372,0,1,1
37317,1,0,20,0,6,3528,7,0,0,1,0,373,373,0,1,1
37325,1,0,20,0,6,3530,7,0,0,1,0,0,373,0,1,1
37336,1,0,20,0,6,3533,7,0,0,1,0,0,373,0,1,1
37347,1,0,20,0,6,3536,7,0,0,1,0,0,373,0,1,1
37359,1,0,20,0,6,3538,7,0,0,1,0,0,373,0,1,1
37371,1,0,20,0,6,3541,7,0,0,1,0,0,373,0,1,1
37383,1,0,20,0,6,3543,7,0,0,1,0,0,373,0,1,1
37398,1,0,20,0,6,3546,7,0,0,1,0,0,373,0,1,1
37400,1,0,20,0,6,3546,7,0,0,1,0,0,373,0,1,1
37413,1,0,20,0,6,3548,7,0,0,1,0,0,373,0,1,1
37416,1,0,20,0,6,3548,7,0,0,1,0,374,374,0,1,1
37426,1,0,20,0,6,3551,7,0,0,1,0,0,374,0,1,1
37434,1,0,20,0,6,3554,7,0,0,1,0,0,374,0,1,1
37453,1,0,20,0,6,3556,7,0,0,1,0,0,374,0,1,1
37470,1,0,20,0,6,3559,7,0,0,1,0,0,374,0,1,1
37483,1,0,20,0,6,3562,7,0,0,1,0,0,374,0,1,1
37500,1,0,20,0,6,3563,7,0,0,1,0,0,374,0,1,1
37509,1,0,20,0,6,3565,7,0,0,1,0,0,374,0,1,1
37515,1,0,20,0,6,3565,7,0,0,1,0,375,375,0,1,1
37600,1,0,20,0,6,3566,7,0,0,1,0,0,375,0,1,1
37616,1,0,20,0,6,3567,7,0,0,1,0,376,376,0,1,1
37629,1,0,20,0,6,3569,7,0,0,1,0,0,376,0,1,1
37700,1,0,20,0,6,3569,7,0,0,1,0,0,376,0,1,1
37716,1,0,20,0,6,3569,7,0,0,1,0,377,377,0,1,1
37721,1,0,20,0,6,3571,7,0,0,1,0,0,377,0,1,1
37743,1,0,20,0,6,3574,7,0,0,1,0,0,377,0,1,1
37800,1,0,20,0,6,3574,7,0,0,1,0,0,377,0,1,1
37815,1,0,20,0,6,3574,7,0,0,1,0,378,378,0,1,1
37868,1,0,20,0,6,3572,7,0,0,1,0,0,378,0,1,1
37900,1,0,20,0,6,3572,7,0,0,1,0,0,378,0,1,1
37916,1,0,20,0,6,3573,7,0,0,1,0,379,379,0,1,1
37928,1,0,20,0,6,3575,7,0,0,1,0,0,379,0,1,1
37949,1,0,20,0,6,3577,7,0,0,1,0,0,379,0,1,1
37965,1,0,20,0,6,3580,7,0,0,1,0,0,379,0,1,1
37977,1,0,20,0,6,3583,7,0,0,1,0,0,379,0,1,1
